20758	1125	11737
11253	2050	13794
12543	2036	14263
36545	1432	36192
37411	1793	19973
35441	2036	35733
35904	959	13411
35734	942	36628
14428	1450	36896
15686	2036	13737
14231	1754	33050
12983	1659	37529
19115	1110	35849
10513	1450	16102
11515	942	33437
15518	2043	14358
16644	1195	32066
11125	1000	14530
17693	2036	11778
20962	2037	12015
14706	1168	35343
12900	2013	20409
19041	1786	19667
35526	1268	13224
36595	2050	35772
39309	1741	14101
12442	2042	11955
12376	959	14213
16791	2044	17164
35428	1125	17259
10588	1528	35902
14312	1262	35262
35836	2041	15911
13734	1647	37693
37934	1765	36157
38876	2041	35314
12126	1020	14230
15164	1528	35964
37488	1837	30670
38273	1566	38380
18591	2042	14001
11737	2041	10832
14332	1606	12146
10856	2036	35262
12713	1741	34201
35542	1528	36812
36826	959	37423
16359	1659	31226
14114	1659	16554
20356	970	16403
35884	1169	18844
17932	1863	19321
13025	2037	12482
37158	2036	19091
19727	2036	11778
10552	1659	34236
15701	2037	37145
16058	2043	36894
35980	2039	15874
38500	2039	13259
17919	1569	19764
36655	1020	17200
37687	1769	12402
36053	2049	19702
37200	942	12182
15909	1887	30787
20840	1020	10917
13298	2036	35179
35175	1498	30811
38635	920	35795
19199	2037	13371
16632	1769	33315
11865	1755	16759
13964	1845	13489
12287	2036	35251
17384	1428	12431
38616	2036	12186
37107	1765	20153
16402	2036	36136
36125	951	13232
10607	1926	14274
39262	1866	16042
37455	959	35382
20192	970	30952
18189	2036	18577
14242	1863	35159
37568	1975	17725
17774	1125	15748
38833	2036	35262
18790	1309	18696
10667	1548	17391
14896	2036	35827
17740	2036	11778
19784	2037	36120
17304	1859	15761
14044	2013	35490
17745	1992	35458
35493	2036	13737
35209	959	37271
38659	2036	11778
39214	2036	35478
12049	1450	14031
37559	2039	19609
37519	1324	18156
11995	1177	36754
10687	1528	14337
12680	2042	32414
20584	1722	18159
18365	1606	37675
20643	1249	36035
38640	2065	38410
13451	1450	13575
16518	942	12213
11610	1329	16403
36083	1428	16308
36091	1786	19457
14183	2036	19091
19003	1978	11356
18641	1324	35399
37516	2051	16511
17838	917	12556
18836	2064	38326
14146	1926	14128
18505	1324	32867
14306	959	35960
38538	2037	18247
37019	942	15197
15479	970	16861
37771	1125	17996
11352	1760	33753
18273	1020	17657
17915	942	18156
16709	1323	16204
17051	2041	16532
20402	1855	35175
36356	2036	35478
14382	2036	13737
19202	959	36342
10727	1741	19707
14107	2037	30295
11242	1020	10973
19936	1262	20896
13512	2037	35030
35754	2049	19464
36083	980	34342
35771	2036	35492
11188	2037	32868
18773	1186	16082
37367	1741	35182
13561	2036	20134
39347	1309	14351
14688	2043	12352
38437	1117	20468
37771	1125	20632
35908	1355	37499
10857	1309	20483
35694	1450	13993
12800	1962	11761
35539	941	17129
15271	1244	11225
12613	1947	12431
13228	959	11230
39342	2041	13252
16436	2041	16532
18271	2043	38952
35324	1168	10621
36438	1855	12182
12194	1696	10636
35354	1249	35355
11937	1262	20957
19186	2042	13508
37059	2043	19437
20915	2043	19963
35981	1136	19134
39235	1872	15988
11021	1317	35794
38401	2041	11526
17544	1627	35333
13732	918	35219
35435	1755	37436
38022	1811	36796
17689	2048	15364
10916	959	13143
18908	1659	14449
37297	2037	18297
13098	1020	13228
18021	1755	16236
16764	1962	12209
11734	1826	17521
37606	2077	31354
37772	1793	38650
12485	1785	36873
11128	2037	31640
19233	1786	12218
14390	1489	13081
20738	1821	18156
12514	2037	15987
17789	2037	16202
18658	1650	17090
13348	980	20226
39610	1168	12053
15831	1806	38094
38779	2037	32988
19045	2037	31915
38813	1502	18652
13052	1355	34650
20852	980	15394
35161	1020	35506
16571	1650	35219
11484	1674	37873
10723	1249	35664
11685	1168	37586
19900	942	33076
35450	1659	32343
15766	1194	15667
16342	920	13627
13790	1674	34108
15457	2036	35733
37111	1760	14865
38358	1922	11283
19996	1628	13082
20237	1450	30820
13580	2009	17028
10804	2053	19798
11668	2041	19222
17529	1659	11090
11504	2051	37314
20182	2042	18656
14245	2050	16360
35568	2041	35929
15523	2068	14476
16467	2041	11526
13215	1168	10621
11873	1306	19666
17417	2039	18407
37811	1613	16544
12986	1845	13703
19729	2040	31695
36571	920	15802
20197	1755	18156
13726	1992	16827
13629	1020	19054
14359	918	18156
38845	1741	35182
17373	1893	35753
17192	1213	18834
18693	1769	16362
19633	1125	19415
14106	1323	18173
17445	970	38296
35452	1323	36727
16232	2043	20595
20622	2037	19085
19719	1714	17983
15784	2041	16834
15333	1215	14740
13783	942	32979
39296	1650	18576
15445	2037	15774
17784	2042	16787
15548	1226	36038
12018	942	11003
18744	1213	12770
36563	1769	13982
17216	1184	33589
35795	1992	18179
11659	1744	38377
11209	2050	13794
19847	2074	35470
20117	1722	20117
13794	1785	17666
13641	1786	37482
11590	1020	35877
13027	1510	36237
10777	1125	35384
14839	2036	10588
11027	1659	12465
16679	1186	38609
17140	2037	15137
20084	2036	14372
12670	1659	13839
20150	2037	37219
38776	1755	35510
15679	1390	34748
36165	1169	37111
38587	980	36326
38770	2054	17217
36691	2062	16721
37202	1527	36323
37598	2009	17565
36643	970	35012
12826	1428	16725
13013	1863	20381
36056	1135	18874
19470	1020	13934
15658	2041	14868
19916	2041	20506
20136	1291	18556
38023	1309	35907
17152	1181	34092
18651	970	19002
20673	2037	33858
36565	1136	37610
16243	2042	31031
13326	1390	36853
14584	2036	20957
17114	1983	14963
19000	1450	13317
13029	2040	15277
20687	2037	31638
11829	1627	16947
18710	1323	12364
36319	1806	20352
10868	941	17129
14717	2043	19641
17222	1325	13800
12508	959	30782
20085	1897	12615
36060	2036	35251
12713	1026	35553
38747	1408	17614
20701	1038	35219
17818	2037	39258
16740	1992	14039
20720	1786	17051
36180	1258	15400
17074	2036	11533
20119	942	16759
38345	2036	12511
37068	1357	12099
18428	2041	31299
17032	1262	11388
16902	942	11995
18336	980	33416
20088	1152	35794
17204	1020	19287
20402	1855	11926
38702	2036	14372
20046	1309	18816
16821	1450	19942
13986	1962	14886
20985	1888	37285
20612	1020	37322
19431	1931	34893
13081	1075	32197
17971	2037	14614
11533	1262	35251
14820	1606	13188
16033	1125	16747
13371	2041	33631
16892	2036	13737
15874	1360	15874
36840	1399	18385
15472	1769	33892
10603	1769	33353
13785	1041	19143
19656	1965	10961
36308	1101	11919
11619	2037	10511
36092	942	35219
18236	2036	12260
11553	1744	32584
17988	1628	36014
36614	942	15802
37844	1860	14930
19631	1324	16759
16190	942	11003
14493	1650	20223
35685	1450	19699
16181	1289	38853
11182	1717	16204
36853	1130	13326
35166	959	16661
16389	1249	35823
13061	2037	31996
11031	1289	17600
10662	918	36220
19301	1659	38162
16241	1249	16235
18421	1926	13220
35482	2037	38454
18793	2037	19792
35607	2042	11808
36216	2037	32293
38372	2036	19091
16703	1786	16728
19351	1020	18638
20098	1125	33162
14795	2041	11702
10505	2042	15429
19269	2037	37120
37273	942	18156
17777	1249	38220
11018	2039	11099
17532	942	37124
19472	1169	19958
13952	1321	37778
16238	2043	31649
17125	2054	18251
15710	1238	18581
16605	2036	35478
13897	920	18238
15434	2037	17823
19205	1103	20352
19442	1745	16404
16459	1744	39412
15899	1962	20529
14793	1169	35366
13779	1428	14814
11431	942	18340
11548	1450	14449
35508	1170	18138
14568	980	11086
18031	1384	11070
13168	1799	11116
12928	1186	37353
19522	2039	35775
36025	2046	37302
12734	942	19795
17078	1125	13796
11693	1845	19002
36555	2041	16532
11896	1309	32423
14624	1606	16178
20922	2037	31664
15745	918	35307
14745	1741	36820
36495	1659	30536
19618	2043	11377
14450	1755	17509
10619	942	18138
11084	1249	37327
15595	1020	13483
35688	1786	34879
17129	1662	12227
35781	2036	14764
12620	2036	13737
35281	970	36000
12099	1110	37068
14685	1933	30438
15660	1428	14324
12373	2039	13191
19406	1136	15923
19411	2039	13873
35747	1309	37300
10678	1714	20515
37187	1755	19361
17375	2036	15967
16621	2036	35251
17792	2036	18549
12172	942	11078
36779	942	16245
13842	2039	10852
18499	1659	38344
19351	959	35722
17713	1528	36438
18514	1741	13380
36256	1785	32092
13973	2037	13584
16257	2042	13837
10722	1962	35438
37209	1785	19627
16811	1714	11356
18060	1650	35219
17333	2054	38138
38692	1535	38448
20113	1706	17091
11737	2041	12332
15839	1355	35822
36474	1476	17313
14537	1342	13784
37948	1659	37853
37344	1556	11329
35517	2043	39396
37465	942	11146
14886	1905	34036
19011	1821	11995
20680	1741	13395
35529	1893	12051
19380	2041	19543
11970	1323	13648
11700	2037	30599
37248	1450	36713
35543	1905	34630
38957	1249	39233
37765	1786	19041
17608	1323	13849
35387	970	13474
39022	2056	11800
15464	1267	18084
37228	959	38033
16682	942	18156
35352	2043	38952
20455	1569	19777
12109	989	19945
13985	1650	32329
36789	1390	16354
19970	980	17543
38034	1905	38643
10539	1226	14705
15770	942	13082
10572	2041	35604
35951	1450	11642
37985	1857	37371
35871	1038	18156
19163	1262	11278
15502	2037	36186
14084	1188	35286
19024	1659	20851
18271	2043	20497
13574	1755	14000
13288	1038	12182
35911	2044	36211
11678	2031	17624
36477	1309	20734
16022	2041	13252
10769	2072	30926
12170	1769	33031
11962	980	19567
17307	2059	30805
19944	2037	18178
14759	942	30449
17103	1309	36116
17335	1169	35271
11422	1125	20720
38553	1215	14740
19328	2036	11278
13716	2054	36603
18045	1786	20093
35869	1650	35549
20551	1355	39233
13287	2046	35969
37788	959	12303
35520	1528	17117
39430	2046	35359
12381	1786	12381
36061	959	36062
14651	1650	15226
37614	1336	10724
18336	1428	14375
16306	2036	11778
36353	1159	20647
13854	2042	36132
19470	2037	13099
19119	2042	15156
15428	1787	12866
19179	2061	10540
12193	1860	37830
15574	1755	33082
35907	1450	16284
16827	1355	17088
36076	1595	33390
15242	2041	11702
19536	2036	10520
37889	997	35353
37561	1309	11933
14339	2036	35309
18606	1978	30191
17522	1262	17113
15715	1834	35970
38785	2039	14900
16920	1020	39359
11801	1195	13820
12184	1698	20976
38087	1168	37796
15546	2036	35485
20787	2041	36472
15164	1528	36438
14304	970	15932
35800	1883	35670
19632	942	14076
12042	1962	36443
39477	2039	35596
11659	1992	16120
19057	942	20411
19562	2063	32654
35423	2043	16152
18514	1020	11367
14329	1020	37410
15820	1905	15155
17584	1628	34920
18742	1220	20974
37880	1309	37052
19300	2043	38972
11787	1130	16863
15348	942	33330
10967	942	11800
36522	1262	18549
13659	1136	36009
11341	1248	33501
13423	1369	13475
35224	1309	35752
17719	1983	33728
18990	1786	12979
13559	1360	12039
11125	2041	33631
12282	1324	18820
39163	1253	18055
11415	2009	35456
35321	2037	31129
10689	2074	20515
36934	2051	18844
20886	970	13474
35707	1893	10959
38060	1355	32937
18579	1168	36026
19325	2037	30563
11890	1476	20640
12352	1168	34613
36403	2038	31583
20547	1136	12646
35814	980	16029
18906	942	32086
10904	2043	14863
17049	1744	34295
15828	1613	34798
15159	1556	35837
36538	1355	15802
11583	2051	14846
17653	1659	30636
35672	942	18156
13540	2039	17817
17899	1755	13475
20739	1741	20384
12124	1926	31306
15513	2036	18577
35696	2036	35478
17130	1502	14161
14435	995	34954
16191	2036	35381
35411	1659	17207
17605	2037	36635
19471	1755	18156
15673	1659	38891
15193	1249	16463
12311	942	35399
11482	1083	35760
38582	2049	37099
11226	1309	36573
12039	942	12182
36323	1659	35246
38700	1906	12840
13774	2039	16924
35274	1309	33458
20844	1450	19638
10986	942	18156
17156	1125	33238
20487	942	16907
38938	1169	12172
35814	1876	38194
15662	2031	17182
17145	1975	11897
15322	1567	19764
35254	1760	10953
16796	1465	19574
16547	1659	15854
36415	1136	18998
36692	1309	13554
38579	1556	19946
14294	2072	15784
36818	2037	31302
20662	1324	18646
39011	942	18156
10569	1357	20352
36154	1786	34815
36708	1982	33351
38155	1905	14813
39569	2044	37989
37734	2013	37591
20523	942	11995
39086	2036	12515
37971	1213	31463
13403	2054	11980
16146	1781	11886
37142	2041	12332
16903	2041	13700
38587	1569	19764
12966	980	20233
13687	2041	11702
17511	1390	12010
16264	2036	35251
12296	1845	19422
36496	1450	14467
10722	1130	14383
17177	942	18156
12938	1450	13655
16935	1650	35754
35183	1195	19603
15223	1226	20226
18987	1169	35366
18675	2050	17666
15016	2013	35553
36071	2037	19603
38896	2036	35251
12281	2009	34160
36349	1020	16408
20114	1117	11028
17867	1760	36467
39412	1186	16459
37658	2043	36425
13391	1786	19749
19385	1465	19903
18258	1428	20929
35225	1125	16436
35321	2037	20539
13648	1324	14369
38086	1650	18399
15762	1744	37498
12093	1020	37240
18153	1079	10503
20160	1450	38693
37076	1309	11439
18002	959	14788
20231	1130	33904
12417	1020	37488
15808	942	33491
37662	918	20510
36922	980	12963
20596	1405	10932
39339	1659	38802
19135	2042	13884
11644	2053	12671
13122	2038	19267
38027	2042	17380
36105	2043	20165
11549	1020	33615
12151	2077	39414
18140	941	10661
14670	1169	17334
20588	1136	15838
18850	2036	35478
12006	1325	35907
13432	1020	36785
13860	1681	20602
12456	2039	17915
12969	2036	13737
10565	2048	36924
19739	1741	36186
20723	2036	14317
18103	1755	12182
13004	2050	35214
15223	1014	10930
12506	1638	38482
12446	1689	20782
17909	1756	19654
20181	1249	12889
37198	1741	17129
13340	1535	33778
16250	1984	16636
11420	2042	16339
10728	1744	31492
12410	980	19921
18135	2037	32395
17147	1659	39378
15605	2041	15911
37745	1606	18702
20062	2036	11278
17960	1786	20422
15198	2036	18549
18604	1020	15351
37160	970	37159
17504	1226	35175
18085	1294	17137
20100	1755	19242
37878	942	16744
11387	2036	35251
20115	2036	14372
18243	2013	31806
36129	2036	11278
36053	2049	12868
13575	1151	13109
35286	1020	12280
15301	1975	37833
35458	1355	11869
36332	1432	14123
20285	942	36660
18284	1677	39231
37292	1863	18593
20402	1262	19091
11093	959	12852
15011	2036	35295
10754	2009	35339
15337	2036	18565
18899	1845	35681
15439	1309	37082
16664	2036	12427
14482	1659	37738
35340	1020	35332
19525	1464	37708
17168	1769	11024
11445	2042	10825
38523	1741	20276
11892	1262	10588
11477	1714	32867
36214	1289	20515
37979	942	18138
14905	2041	15911
10978	2046	14112
36536	1110	18562
20711	2037	31640
20791	1741	10661
15560	2037	31086
11158	1136	35875
13826	1962	36602
17078	2037	10978
19204	1962	34027
37525	1125	37992
35798	1744	11995
15679	1744	17798
15194	942	16745
16642	1659	13358
19729	1863	15904
20557	2036	11778
17258	1659	15299
13945	1186	17088
20407	942	32098
15488	2038	31583
38776	959	36100
16741	1141	37071
11804	2039	20767
10520	1262	11100
18627	1360	37510
11174	2056	18455
15730	1786	17709
20474	1020	33838
35942	1914	32138
38308	1000	10747
11145	920	17557
13382	942	18340
16582	1262	11100
14221	1249	20181
18648	1450	35695
15286	2037	17835
38744	2039	20767
11654	1769	17828
19868	1659	34304
36832	1661	35340
12832	1962	30439
35221	920	13082
20853	2036	11278
17233	1186	33394
13953	2036	18577
14481	1125	16293
36140	1650	20468
13463	920	15499
12135	1659	16391
14512	2036	11278
11780	1428	10607
35632	1613	33333
20976	1267	36148
20891	2037	10545
12194	1888	11476
12402	1769	33850
17913	951	34836
37816	970	14039
10910	2041	33631
13621	920	30489
13839	1323	12280
19359	942	14952
17716	991	34535
15770	1741	30823
11103	942	13030
17306	1845	18955
13263	1786	20093
38022	1645	31460
16321	2036	13737
35711	2013	12409
12803	942	13034
11434	1026	16397
11287	1606	17854
16783	1864	35991
35171	2043	17213
37824	1213	14219
35942	1526	14857
16298	1450	36917
36764	2043	38149
36506	942	17509
15834	1020	20269
11186	1098	32951
15479	942	11003
36187	1549	37505
36863	2036	11546
10817	1079	12498
20537	1985	19620
17092	1168	35343
37120	2039	33732
19600	2041	14868
12134	2042	12131
37604	2036	35251
15182	1342	11469
38929	1744	33144
12454	1168	15269
12182	1806	19192
12433	970	34858
18212	1769	31212
20470	1880	19932
35370	942	11174
17584	942	13475
20387	1038	18156
16745	951	38492
12813	1992	18781
18953	1556	36467
11843	2037	31591
36349	1020	20469
16246	1020	35825
35517	2043	39175
36490	2038	35835
36139	1020	11507
19481	1323	12271
20654	2037	14642
13847	1760	31546
19199	2041	33631
14355	1510	36328
38055	2036	35295
18472	1956	18943
18471	2043	35509
19492	2043	17326
14160	1983	37552
35193	1419	37374
10795	1186	30981
35209	942	18455
35372	1262	14036
17424	2052	33327
17140	959	35654
35827	1528	37891
12426	1863	12183
35454	1112	11814
12039	942	19271
11521	1659	10828
16425	1309	30949
18261	1962	34045
36429	1020	10772
35979	1130	12518
19328	2039	36555
38038	2042	20726
36032	1136	11682
17645	1323	10970
37703	2009	11863
16522	1390	15617
38543	2041	13543
14257	1169	14404
16120	1355	11480
12210	2037	35030
18818	1148	19300
12098	920	11254
15881	1020	18722
20361	1168	17246
20003	1444	37412
14424	2050	18664
37299	2075	19395
13911	942	16824
10573	2043	19384
20413	2036	35485
37058	2054	39093
20777	1014	35781
18452	1169	10598
35864	2037	34924
35476	1679	17538
39328	1125	20422
17561	2036	36138
35421	2041	16532
14421	942	35399
36300	1955	35262
35638	1117	12054
36048	2036	11533
18471	2043	38755
36511	1741	36255
18593	2051	37292
15333	1489	18213
14849	959	11622
36430	1741	14039
11845	2041	13700
15379	942	35219
39045	1267	20759
18520	2051	35612
18273	1450	17657
38704	2037	12888
18788	1168	32311
20147	1905	34055
14317	1528	16603
14377	1262	13585
19308	1020	18493
15082	2041	35957
12138	2041	18652
16721	942	18156
20581	1450	10707
19416	1309	33112
15590	1186	13634
16231	1332	39103
14108	942	11174
15351	1136	30785
16196	2039	16813
10507	1324	12652
18349	1187	32666
13872	1855	16874
18365	1606	19545
19669	1390	17978
10889	1020	11762
12274	1014	35824
36107	1528	14986
37985	2081	15912
13782	1992	36829
14150	1905	39013
17382	1642	20188
39075	2036	11778
17015	1650	18561
35992	1262	18539
11780	920	12045
12779	917	10774
35177	2036	36107
12876	1450	13641
37540	980	32304
11208	2037	11953
12357	2042	11466
20652	1755	17383
14066	2036	17053
15892	1262	35295
20234	1755	37265
18111	2041	20565
10595	1905	17359
15415	2039	36886
36932	1556	15868
19320	1020	33376
17971	2051	20404
14750	1038	35470
11104	2054	11753
38462	1309	31933
20871	2037	34670
18928	942	11003
11797	1014	14471
14054	2036	11278
19086	2077	30805
35562	1755	17832
20523	1428	34420
15891	959	15750
38145	2042	15554
15537	942	37951
18641	1755	15197
10955	1039	12634
37586	1638	36859
19326	2051	36979
19189	1628	35451
13877	2038	35835
15178	1744	17214
20397	1323	19649
10853	1786	34797
16116	2043	33438
17412	1125	35421
35636	1744	35472
38350	972	17572
39571	2036	19091
37688	2036	14730
12221	1020	16711
12180	1390	20827
38614	1905	15040
19944	2037	11806
18063	2036	14372
10884	1136	15838
39562	942	10817
14644	1408	15413
16185	1741	35526
11457	1250	16604
35454	1734	20313
16789	2037	16789
17333	2036	35492
13971	1136	15923
10880	1428	18234
14604	2051	38545
11250	1905	36656
17419	2042	35466
37036	1755	16759
20783	2041	20506
37874	1992	19224
14040	1046	18185
36801	2037	13821
18336	1428	20507
10912	1450	15431
20677	2041	17479
19944	2037	13821
35162	1744	14059
36321	1786	20019
12025	959	35985
37576	1456	31076
17523	1213	30659
11067	1992	16120
18253	942	17112
16918	1168	15741
15037	1450	39283
35856	1188	16777
12842	2039	17375
36635	2037	39622
11226	1309	36165
10928	1127	35431
37874	1650	30698
11116	1309	36376
39121	2041	17479
17650	1769	13982
38869	1820	14000
18453	1329	18270
16348	1755	12315
35707	1355	12416
16673	1456	34333
13563	959	37995
35981	918	16245
18852	2041	12332
37254	1157	36279
15518	2043	15814
38694	1845	19422
17576	1039	12634
15303	2043	17518
18628	1489	18012
15389	2041	15911
10923	2046	36704
16066	1769	13652
36863	2039	35277
13326	1962	20978
15567	2036	35179
15221	1020	32446
16165	2036	14443
12733	2036	14372
35645	1744	16802
19564	2036	14986
38077	2037	13426
10599	1323	32238
11344	1785	34277
13738	1323	36727
39382	1357	35630
18649	2063	32654
18658	1992	38060
17846	1741	16698
35632	1034	15698
12450	1368	13846
20146	2050	13004
12924	942	16256
14851	942	18138
14092	1744	20094
37842	1125	15004
37208	2041	19543
10535	2071	10865
38776	1323	13269
36444	1760	32161
35213	1650	20223
13921	1309	19860
37583	2043	15183
16728	2036	35251
17933	1769	11456
20770	2063	32654
20066	1249	37408
36789	1905	12672
11980	2037	32016
37305	1978	19962
35737	1369	31683
15669	1020	13246
18712	942	12896
36527	1323	13921
36523	951	11712
11600	2043	18285
16257	2042	13333
17044	1926	12558
36178	1659	36177
11191	1786	37460
37142	2036	35226
36945	942	35636
35850	2039	14994
36205	2041	12332
36154	1786	14475
35256	1309	33706
19386	1760	13356
37090	1755	18138
13406	2046	18317
14482	2037	36000
20264	2037	31584
16101	1169	35366
15191	942	35296
12612	1450	35166
37940	1342	37941
18047	942	35399
15023	1556	16548
38209	2051	36932
17165	2041	18149
10852	2036	12515
17760	942	16759
38608	942	35219
17981	920	35175
38496	2036	10520
14970	2036	14730
18975	970	35606
13038	1613	32072
13982	1769	32872
35203	2036	14986
20738	942	11146
36119	2036	18066
36838	1186	36121
11957	1450	17100
20551	1893	19313
20517	1309	13643
20474	1324	14873
10642	2041	16532
36941	959	15154
12664	2041	18652
19003	2036	17113
20690	1505	20465
19903	1143	20809
16835	920	38079
11489	1115	11995
11360	1450	36078
35966	2037	17077
19733	2051	15066
18112	1786	11125
14622	1657	11225
18640	1659	18907
11347	1926	17218
14928	1755	12182
35738	2051	17334
18940	2040	31695
19970	980	11768
13938	1020	32101
20129	2041	35604
38470	1309	34458
12062	1158	35494
14494	2041	33512
12938	2051	19189
19325	2037	32104
37346	2037	16756
37516	942	20226
13072	1659	16849
13560	2044	12915
35801	1650	13303
14150	1744	18974
36589	2037	32334
39195	1566	17922
19043	1650	35243
20572	1249	36721
14409	1992	19781
15915	959	36800
16987	1403	35974
12407	1714	19962
14272	2037	11681
13882	942	11003
14662	942	10550
17859	1309	15194
12275	1020	37580
36342	1020	12278
18271	1569	19764
12902	1781	35314
36315	1020	36457
19251	1893	16054
11964	1650	37265
37843	942	13233
14507	2036	35179
39501	1136	19521
17157	2054	20800
17800	1755	15550
14691	2038	31583
14142	1755	18138
19440	1754	17987
19143	1303	18848
12325	1731	13080
20944	2037	36000
36382	1169	18520
15361	1422	16092
18912	1125	14320
11430	2041	35302
17511	1650	14110
35387	1020	16734
11239	1186	37110
39004	1942	18393
13075	2036	14372
13975	2037	13390
12147	1450	18588
16903	2039	30318
36016	1606	15212
17969	1624	15609
19927	2036	18577
20336	1168	16688
19975	920	35510
12292	1932	11611
12118	2070	36286
11867	1786	14900
11850	1370	11826
18015	1696	35595
35449	2077	31665
16054	1130	37298
11113	941	36332
15834	2052	18222
35643	1323	35626
10551	1744	13878
13555	942	35472
37188	1020	12890
38079	1236	36061
20192	1323	37797
15086	959	16434
13390	1841	11979
18431	1122	20584
13174	1786	14900
16887	1155	18287
15676	2042	32295
18902	1568	33237
10781	2043	36458
20852	1428	17519
18641	1020	15681
13213	2070	14632
35427	942	34920
16384	1741	16394
19463	1659	35541
36630	1822	17271
17811	2037	19603
38799	2009	36161
15464	1117	37864
36365	1731	12384
12260	1528	17629
11384	1808	14335
15184	1741	16701
16408	1309	36349
13346	942	34165
11713	1415	30482
14066	2041	35165
18341	1125	13910
36986	1650	31448
17406	1650	13162
17517	1186	19575
12053	1248	17288
39217	1020	33061
20638	2036	13737
19515	1786	37315
17391	1548	36473
15697	1510	31022
12796	1014	11558
15828	957	19410
18704	1000	35466
35661	1659	11134
12612	1369	20226
18577	1528	12427
17313	1323	36474
18350	1450	38591
11156	1789	37278
11271	2040	35476
19011	1020	20261
11025	959	17747
11151	1760	19024
18452	959	13658
13905	920	18138
35903	980	19816
18015	977	14891
14409	1186	18519
15648	1650	35549
18334	1894	36617
16120	1186	19251
38556	2036	11278
20229	1020	35724
14612	1744	12378
37476	1450	39532
20627	1324	35307
18251	2037	17125
15084	1152	20374
10732	1105	16758
36871	1125	35323
36800	1309	13143
19080	2041	35871
36772	1815	20553
38545	1020	20835
11175	1130	14418
20015	2043	38767
18022	1060	13079
17535	942	31409
14242	1755	14174
17106	1904	13013
37804	2041	35644
17622	2041	11702
13254	1489	18012
20739	2037	20384
38546	1786	19206
11958	2037	16903
39470	1926	19158
17236	1450	18401
18752	1786	15389
13742	2036	35542
12977	2041	16371
12035	1786	37917
38229	1606	35474
12057	1369	13462
14065	980	35032
17541	1323	18172
35214	1785	11499
36321	1714	19962
36928	1155	15874
36849	1624	38142
16448	1020	18300
17532	959	16661
16664	2042	37502
37528	1659	16954
10773	2039	12689
12395	1162	11120
11802	1136	15404
35559	2048	20582
36786	1650	30698
13286	1309	13194
11780	920	34913
16514	1186	11042
13963	2037	19084
38000	2043	36425
19265	1309	17932
14785	942	18250
11410	1860	14930
39262	1117	32867
35197	2037	11265
19787	1450	39427
36131	2036	14323
18319	2037	34885
18546	2036	18577
20846	1845	35036
11575	1755	19962
18605	957	16871
10573	920	15619
18297	2037	34570
16715	2036	35309
13661	1309	11263
37858	1556	10996
20107	1548	30522
13799	1262	15967
14086	2042	15115
39462	2039	12103
14424	1755	16514
36071	2037	11863
38882	1905	36994
37531	1428	10673
37644	2013	16908
20696	1786	12106
14593	1309	16691
38041	1020	36334
18407	2036	14372
36263	2041	12332
11240	2037	19460
19102	1450	11231
13057	2036	35733
17087	1855	12182
14736	1659	17793
10899	1357	20812
12527	1020	35482
19452	1136	11503
14823	2041	35302
12998	2043	12431
35347	2036	14986
35710	910	20282
16411	1528	17134
11614	2036	35492
35423	2043	36168
35344	1502	16468
15646	1769	20666
14971	1262	14730
14813	1962	37507
15685	1226	36038
12576	1656	35500
19023	980	36222
13155	1136	35679
37420	1741	15638
35232	959	36946
12141	2036	11278
18702	1956	19000
14944	942	36507
35808	1714	16759
17037	1510	11356
17813	1983	31578
35160	1186	13055
15927	1186	18759
16655	1020	13622
13035	1324	35399
20909	1755	36222
36830	1098	12844
12594	1670	36610
15674	1246	18374
15146	1786	14339
16500	1309	35378
36805	2036	14986
18912	2046	19114
16645	1606	17854
38637	942	37354
36702	1098	33873
17709	1786	36223
20725	959	36057
20192	2037	30952
20294	1499	15867
11847	1289	35399
16035	2036	35492
38877	1725	15923
13163	1633	15077
37739	2036	14372
16851	1786	32905
35615	1020	12970
12106	1714	32111
12026	2037	11550
17683	959	36463
12749	1323	30667
35286	1476	16050
35849	1624	39171
17862	1289	11356
36082	2044	16622
15937	2036	13737
16993	2037	20068
15402	1755	35583
14815	2063	32654
18790	942	20188
18352	959	14056
18437	2037	16646
38710	1136	10893
17551	1744	15791
11587	1786	14641
19988	2036	19091
11962	980	30449
12268	2036	35226
20248	2037	18128
11050	2009	13820
35870	2036	12289
38803	1080	13044
20306	2009	36161
16961	2038	31583
39136	2036	37403
19776	2052	36061
15562	1168	12053
37721	1975	38190
19397	2036	36107
19492	2043	10800
17298	1360	17298
38542	2041	17479
12909	2036	14317
39043	1510	32949
35457	959	17188
17249	1650	20515
38636	1125	16008
36121	1744	36838
12834	1249	36695
16664	2039	13858
19320	942	18156
12760	1258	13820
16366	1556	37067
12633	2054	19922
36016	1606	11302
16954	1309	18633
12968	2042	34144
12690	1760	12916
36167	1309	12150
38434	1309	13999
19973	1650	35219
16507	2044	34601
37633	920	36435
18660	2056	16897
10628	2042	38159
14413	1769	17240
38561	2036	16575
12925	1606	35891
16485	1905	37321
17732	942	11926
13519	1659	10787
15281	920	12486
11747	2037	15896
14688	2043	19641
35171	2043	19216
12334	1168	38645
17534	1659	18648
35940	2036	35262
13647	2041	18652
35937	2053	20545
11112	1510	35955
11155	2036	13737
35593	1213	12825
19849	2041	11091
11733	1741	12875
10946	1983	10660
37545	1741	16331
20714	2036	35485
38020	942	35663
37687	1769	32630
38724	1744	20105
14056	2037	36000
35833	1125	36414
16044	942	18156
38244	942	11995
